Function,Iteration,WSOA,PSO,DE,GA,ABC,GWO,WOA,SCA,HHO,MPA,AO,DBO
F5,36,9.000002087243312e+02,9.067311021945135e+02,9.010488333320997e+02,9.029109514715938e+02,9.017183541957969e+02,9.001498589977086e+02,9.023636162933269e+02,9.006263367733110e+02,9.008081119542215e+02,9.008092370388721e+02,9.022819395716211e+02,9.073236124368381e+02
F5,37,9.000002087243312e+02,9.039644983206616e+02,9.010488333320997e+02,9.028899655098757e+02,9.017183541957969e+02,9.001498589977086e+02,9.023636162933269e+02,9.006263367733110e+02,9.008081119542215e+02,9.008001608714379e+02,9.021274642104097e+02,9.072526183272348e+02
F5,38,9.000001027957808e+02,9.039644983206616e+02,9.006800872900834e+02,9.028885190088785e+02,9.016737480517974e+02,9.001498589977086e+02,9.017721218792678e+02,9.006263367733110e+02,9.008081119542215e+02,9.008001608714379e+02,9.019208183720742e+02,9.072526183272348e+02
F5,39,9.000000940697269e+02,9.039644983206616e+02,9.006800872900834e+02,9.028853399752697e+02,9.016737480517974e+02,9.001498589977086e+02,9.017721218792678e+02,9.006263367733110e+02,9.008081119542215e+02,9.007523945377204e+02,9.019040332665633e+02,9.072526183272348e+02
F5,40,9.000000861431482e+02,9.039644983206616e+02,9.006800872900834e+02,9.028851344299580e+02,9.016737480517974e+02,9.001143211474266e+02,9.017721218792678e+02,9.006263367733110e+02,9.007885732638554e+02,9.007523945377204e+02,9.017982041665767e+02,9.072526183272348e+02
F5,41,9.000000484925901e+02,9.039644983206616e+02,9.006800872900834e+02,9.028849447090572e+02,9.016294894274098e+02,9.001143211474266e+02,9.016957253373695e+02,9.006263367733110e+02,9.007733186115714e+02,9.007258092425963e+02,9.016620330610973e+02,9.071790337198901e+02
F5,42,9.000000283559651e+02,9.039644983206616e+02,9.006800872900834e+02,9.028823574584845e+02,9.016294894274098e+02,9.001143211474266e+02,9.016957253373695e+02,9.006263367733110e+02,9.007480696116560e+02,9.007258092425963e+02,9.015898534639645e+02,9.071790337198901e+02
F5,43,9.000000233921173e+02,9.039644983206616e+02,9.005628582257160e+02,9.028823574584845e+02,9.016294894274098e+02,9.000946858439814e+02,9.016904767357186e+02,9.006263367733110e+02,9.007424893125323e+02,9.007258092425963e+02,9.015749033536738e+02,9.071790337198901e+02
F5,44,9.000000197815968e+02,9.039644983206616e+02,9.005628582257160e+02,9.028820544359148e+02,9.016294894274098e+02,9.000946858439814e+02,9.016904767357186e+02,9.006263367733110e+02,9.007424893125323e+02,9.007258092425963e+02,9.015517779138153e+02,9.071790337198901e+02
F5,45,9.000000167338828e+02,9.039644983206616e+02,9.004776153910574e+02,9.028780340573982e+02,9.016294894274098e+02,9.000946858439814e+02,9.008680001214123e+02,9.006263367733110e+02,9.007424893125323e+02,9.007210112699339e+02,9.015503920349535e+02,9.071715674377402e+02
F5,46,9.000000157112164e+02,9.039644983206616e+02,9.004776153910574e+02,9.028771259382139e+02,9.016294894274098e+02,9.000738237384669e+02,9.007170158683584e+02,9.006263367733110e+02,9.007424893125323e+02,9.006881804465916e+02,9.015469375063334e+02,9.071715674377402e+02
F5,47,9.000000157112164e+02,9.039644983206616e+02,9.004311042046057e+02,9.028771259382139e+02,9.015146968050781e+02,9.000692467855800e+02,9.005804071500677e+02,9.006263367733110e+02,9.007424893125323e+02,9.006881804465916e+02,9.015455645553460e+02,9.071532037522230e+02
F5,48,9.000000131735960e+02,9.039644983206616e+02,9.004311042046057e+02,9.028771259382139e+02,9.015146968050781e+02,9.000692467855800e+02,9.004831645372902e+02,9.006263367733110e+02,9.007424893125323e+02,9.006881804465916e+02,9.015440307995443e+02,9.071532037522230e+02
F5,49,9.000000126468171e+02,9.039644983206616e+02,9.004311042046057e+02,9.028662725736812e+02,9.015146968050781e+02,9.000692467855800e+02,9.004831645372902e+02,9.006263367733110e+02,9.007424893125323e+02,9.006881804465916e+02,9.015430395815320e+02,9.071526979185423e+02
F5,50,9.000000113059725e+02,9.039644983206616e+02,9.004311042046057e+02,9.028662458172677e+02,9.015146968050781e+02,9.000692467855800e+02,9.004831645372902e+02,9.006119500478410e+02,9.007293386907501e+02,9.006881804465916e+02,9.015424459958374e+02,9.071526979185423e+02
F5,51,9.000000111627775e+02,9.039644983206616e+02,9.004311042046057e+02,9.028661974027002e+02,9.015146968050781e+02,9.000692467855800e+02,9.004831645372902e+02,9.005769316405585e+02,9.007293386907501e+02,9.006881804465916e+02,9.015424439645585e+02,9.071526979185423e+02
F5,52,9.000000101480641e+02,9.039644983206616e+02,9.004311042046057e+02,9.028660707333033e+02,9.015146968050781e+02,9.000692467855800e+02,9.004288163370911e+02,9.005769316405585e+02,9.007233401548167e+02,9.006881804465916e+02,9.015423586758225e+02,9.071526979185423e+02
F5,53,9.000000098507937e+02,9.039644983206616e+02,9.003790846080225e+02,9.028660707333033e+02,9.015146968050781e+02,9.000692467855800e+02,9.004288163370911e+02,9.005769316405585e+02,9.007137502526706e+02,9.006881804465916e+02,9.015422472403044e+02,9.071526979185423e+02
F5,54,9.000000087141719e+02,9.039644983206616e+02,9.003790846080225e+02,9.028640725593118e+02,9.015146968050781e+02,9.000596898155839e+02,9.003681912817650e+02,9.005769316405585e+02,9.006975230685888e+02,9.006881804465916e+02,9.015422403449712e+02,9.071526979185423e+02
F5,55,9.000000062493062e+02,9.039644983206616e+02,9.003150783422570e+02,9.028640400186210e+02,9.015146968050781e+02,9.000409343863399e+02,9.003625243605453e+02,9.005769316405585e+02,9.006907580789842e+02,9.006881804465916e+02,9.015422066194383e+02,9.071526979185423e+02
F5,56,9.000000057195956e+02,9.039644983206616e+02,9.002973782841999e+02,9.028635472784329e+02,9.015146968050781e+02,9.000409343863399e+02,9.003625243605453e+02,9.005769316405585e+02,9.006907580789842e+02,9.006881804465916e+02,9.015421823728004e+02,9.071507296367608e+02
F5,57,9.000000052205748e+02,9.039644983206616e+02,9.002470504889050e+02,9.028623844101902e+02,9.015146968050781e+02,9.000409343863399e+02,9.003625243605453e+02,9.005769316405585e+02,9.006907580789842e+02,9.006881804465916e+02,9.015421365555122e+02,9.071441690332512e+02
F5,58,9.000000045640320e+02,9.039644983206616e+02,9.002470504889050e+02,9.028623822086589e+02,9.015146968050781e+02,9.000409343863399e+02,9.003625243605453e+02,9.005769316405585e+02,9.006893320026454e+02,9.006881804465916e+02,9.015421201698821e+02,9.071441690332512e+02
F5,59,9.000000041916747e+02,9.039644983206616e+02,9.002470504889050e+02,9.028449745304343e+02,9.015146968050781e+02,9.000409343863399e+02,9.003625243605453e+02,9.005769316405585e+02,9.006893320026454e+02,9.006881804465916e+02,9.015421089091308e+02,9.071441690332512e+02
F5,60,9.000000039643572e+02,9.037415112401430e+02,9.002459359255058e+02,9.028449745304343e+02,9.015146968050781e+02,9.000409343863399e+02,9.003625243605453e+02,9.005769316405585e+02,9.006893320026454e+02,9.006881804465916e+02,9.015420795705427e+02,9.071419082525697e+02
F5,61,9.000000031490425e+02,9.035647700075388e+02,9.002347282570159e+02,9.028429372598970e+02,9.015146968050781e+02,9.000409343863399e+02,9.003625243605453e+02,9.005769316405585e+02,9.006799281996630e+02,9.006881804465916e+02,9.015420766075150e+02,9.071419082525697e+02
F5,62,9.000000030059251e+02,9.035647700075388e+02,9.002005814756770e+02,9.028425317008732e+02,9.013957188328727e+02,9.000409343863399e+02,9.003625243605453e+02,9.005769316405585e+02,9.006634299536227e+02,9.006726390302849e+02,9.015420749910809e+02,9.071419082525697e+02
F5,63,9.000000026353988e+02,9.035647700075388e+02,9.002005814756770e+02,9.028424949610429e+02,9.013957188328727e+02,9.000370065499429e+02,9.003625243605453e+02,9.005769316405585e+02,9.006577602712058e+02,9.006726390302849e+02,9.015420735304816e+02,9.071419082525697e+02
F5,64,9.000000022666692e+02,9.035647700075388e+02,9.002005814756770e+02,9.028397447675570e+02,9.013957188328727e+02,9.000370065499429e+02,9.003483512522931e+02,9.005769316405585e+02,9.006577602712058e+02,9.006726390302849e+02,9.015420698924955e+02,9.071419082525697e+02
F5,65,9.000000021008452e+02,9.035647700075388e+02,9.002005814756770e+02,9.028303633828017e+02,9.013957188328727e+02,9.000370065499429e+02,9.002832732768102e+02,9.004832179979634e+02,9.006456406063912e+02,9.006726390302849e+02,9.015420680472376e+02,9.071419082525697e+02
F5,66,9.000000020074891e+02,9.034728793022849e+02,9.002005814756770e+02,9.028290815027111e+02,9.013957188328727e+02,9.000370065499429e+02,9.002200989567348e+02,9.004832179979634e+02,9.006393769132575e+02,9.006726390302849e+02,9.015420679777189e+02,9.071419082525697e+02
F5,67,9.000000018305309e+02,9.034728793022849e+02,9.001893447883641e+02,9.028290815027111e+02,9.013957188328727e+02,9.000370065499429e+02,9.002068223054895e+02,9.004409899339695e+02,9.006393769132575e+02,9.006726390302849e+02,9.015420669119187e+02,9.071419082525697e+02
F5,68,9.000000017687813e+02,9.034728793022849e+02,9.001573328741463e+02,9.028287304101335e+02,9.013957188328727e+02,9.000354502501391e+02,9.002068223054895e+02,9.004409899339695e+02,9.006393769132575e+02,9.006114841978875e+02,9.015420669119187e+02,9.071419082525697e+02
F5,69,9.000000017148006e+02,9.034728793022849e+02,9.001573328741463e+02,9.028201599244808e+02,9.012412064818562e+02,9.000354502501391e+02,9.002067357709133e+02,9.004409899339695e+02,9.006393769132575e+02,9.005875711525013e+02,9.015420669119187e+02,9.071419082525697e+02
F5,70,9.000000008622256e+02,9.034728793022849e+02,9.001573328741463e+02,9.028201599244808e+02,9.012412064818562e+02,9.000354502501391e+02,9.001127391930136e+02,9.004409899339695e+02,9.006393769132575e+02,9.005703739586025e+02,9.015420669119187e+02,9.071377953793132e+02
F5,71,9.000000008622256e+02,9.034728793022849e+02,9.001573328741463e+02,9.028200675291977e+02,9.012046400778690e+02,9.000354502501391e+02,9.001127391930136e+02,9.004409899339695e+02,9.006393769132575e+02,9.005672226848239e+02,9.015420669119187e+02,9.071355012728692e+02
F5,72,9.000000007161196e+02,9.034728793022849e+02,9.001573328741463e+02,9.028200231575278e+02,9.012046400778690e+02,9.000307269155194e+02,9.001109998848186e+02,9.004409899339695e+02,9.006387230383884e+02,9.005576431637315e+02,9.015420669119187e+02,9.071355012728692e+02
F5,73,9.000000005308073e+02,9.034728793022849e+02,9.001573328741463e+02,9.028200231575278e+02,9.012046400778690e+02,9.000307269155194e+02,9.000918552301431e+02,9.004409899339695e+02,9.006387230383884e+02,9.005576431637315e+02,9.015420669119187e+02,9.071355012728692e+02
F5,74,9.000000005234256e+02,9.034713435711537e+02,9.000835918348374e+02,9.028200073721307e+02,9.012046400778690e+02,9.000307269155194e+02,9.000886007221141e+02,9.004409899339695e+02,9.006387230383884e+02,9.005532794854638e+02,9.015420669119187e+02,9.071355012728692e+02
F5,75,9.000000004608570e+02,9.034713435711537e+02,9.000835918348374e+02,9.028199961846685e+02,9.012046400778690e+02,9.000307269155194e+02,9.000751342052739e+02,9.004409899339695e+02,9.006385428446575e+02,9.005523163882823e+02,9.015420662573838e+02,9.071350655189508e+02
F5,76,9.000000004311534e+02,9.034713435711537e+02,9.000835918348374e+02,9.028199291231535e+02,9.011827675049390e+02,9.000307269155194e+02,9.000526278742205e+02,9.004409899339695e+02,9.006379792493244e+02,9.005510433591287e+02,9.015420662573838e+02,9.071350655189508e+02
F5,77,9.000000004058596e+02,9.034713435711537e+02,9.000835918348374e+02,9.028197696523370e+02,9.011827675049390e+02,9.000307269155194e+02,9.000445879070503e+02,9.004409899339695e+02,9.006375062373621e+02,9.005504047193649e+02,9.015420662573838e+02,9.071350655189508e+02
F5,78,9.000000003973237e+02,9.034713435711537e+02,9.000835918348374e+02,9.028189285270972e+02,9.011701657476900e+02,9.000307269155194e+02,9.000445879070503e+02,9.004409899339695e+02,9.006374870373495e+02,9.005496882560097e+02,9.015420662573838e+02,9.071350655189508e+02
F5,79,9.000000003765188e+02,9.034431689654826e+02,9.000753955143640e+02,9.028189285270972e+02,9.009024665432692e+02,9.000307269155194e+02,9.000356617819523e+02,9.004409899339695e+02,9.006372706835501e+02,9.005490999574338e+02,9.015420662573838e+02,9.071350655189508e+02
F5,80,9.000000003585578e+02,9.034431689654826e+02,9.000753955143640e+02,9.028189111683215e+02,9.009024665432692e+02,9.000307269155194e+02,9.000328452638014e+02,9.004409899339695e+02,9.006372391712673e+02,9.005481736638676e+02,9.015420662573838e+02,9.071350655189508e+02
F5,81,9.000000003481549e+02,9.034431689654826e+02,9.000632562062447e+02,9.028189111683215e+02,9.009024665432692e+02,9.000229027456428e+02,9.000328452638014e+02,9.004409899339695e+02,9.006369405312032e+02,9.005469554075789e+02,9.015420662573838e+02,9.071350655189508e+02
F5,82,9.000000003475427e+02,9.034424898650957e+02,9.000515174503906e+02,9.028183247251338e+02,9.008493235543943e+02,9.000167208222645e+02,9.000263861201129e+02,9.004409899339695e+02,9.006369405312032e+02,9.005469554075789e+02,9.015420662573838e+02,9.071350655189508e+02
F5,83,9.000000003456873e+02,9.034424898650957e+02,9.000496009432662e+02,9.028181975181808e+02,9.008493235543943e+02,9.000167208222645e+02,9.000263861201129e+02,9.004409899339695e+02,9.006363781579217e+02,9.005457435118699e+02,9.015420662573838e+02,9.071350655189508e+02
F5,84,9.000000003456873e+02,9.034359964371048e+02,9.000496009432662e+02,9.028181975181808e+02,9.008493235543943e+02,9.000167208222645e+02,9.000201532650076e+02,9.004409899339695e+02,9.006363781579217e+02,9.005452382181319e+02,9.015420662573838e+02,9.071350655189508e+02
F5,85,9.000000003399666e+02,9.034325204161952e+02,9.000496009432662e+02,9.028181975181808e+02,9.008493235543943e+02,9.000167208222645e+02,9.000197762607692e+02,9.004409899339695e+02,9.006363781579217e+02,9.005450806489587e+02,9.015420662573838e+02,9.071350655189508e+02
F5,86,9.000000003396534e+02,9.034277172588183e+02,9.000472438749443e+02,9.028181975181808e+02,9.008493235543943e+02,9.000167208222645e+02,9.000183391430641e+02,9.004409899339695e+02,9.006363781579217e+02,9.005450273764200e+02,9.015420662573838e+02,9.071350655189508e+02
F5,87,9.000000003252643e+02,9.034277172588183e+02,9.000350551868864e+02,9.028178900579883e+02,9.008493235543943e+02,9.000167208222645e+02,9.000150149724186e+02,9.004409899339695e+02,9.006355314315488e+02,9.005448292637458e+02,9.015420653918306e+02,9.071350655189508e+02
F5,88,9.000000003198583e+02,9.034274259328021e+02,9.000315173520698e+02,9.028178900579883e+02,9.008493235543943e+02,9.000167208222645e+02,9.000126830069376e+02,9.004409899339695e+02,9.006353389981913e+02,9.005448292637458e+02,9.015420653918306e+02,9.071350655189508e+02
F5,89,9.000000003141386e+02,9.034062215623055e+02,9.000315173520698e+02,9.028178883517051e+02,9.008493235543943e+02,9.000164663667049e+02,9.000091011141648e+02,9.004409899339695e+02,9.006353389981913e+02,9.005444571503417e+02,9.015420653918306e+02,9.071350655189508e+02
F5,90,9.000000003137733e+02,9.034062215623055e+02,9.000291665703555e+02,9.028178883517051e+02,9.008493235543943e+02,9.000164663667049e+02,9.000091011141648e+02,9.004409899339695e+02,9.006353389981913e+02,9.005444571503417e+02,9.015420646487501e+02,9.071350655189508e+02
F5,91,9.000000003105783e+02,9.034062215623055e+02,9.000268175531417e+02,9.028178815443723e+02,9.008493235543943e+02,9.000156530521692e+02,9.000065699463822e+02,9.004409899339695e+02,9.006352963291790e+02,9.005444571503417e+02,9.015420646487501e+02,9.071350655189508e+02
F5,92,9.000000002982055e+02,9.034062215623055e+02,9.000268175531417e+02,9.028178815443723e+02,9.008493235543943e+02,9.000156530521692e+02,9.000065699463822e+02,9.004409899339695e+02,9.006352904427613e+02,9.005443541417020e+02,9.015420646487501e+02,9.071350655189508e+02
F5,93,9.000000002959388e+02,9.034062215623055e+02,9.000192545233618e+02,9.028178815443723e+02,9.008493235543943e+02,9.000154383223348e+02,9.000065112933148e+02,9.004409899339695e+02,9.006352897286671e+02,9.005442110348332e+02,9.015420646487501e+02,9.071350655189508e+02
F5,94,9.000000002878729e+02,9.034062215623055e+02,9.000192545233618e+02,9.028166973292532e+02,9.008493235543943e+02,9.000147188499418e+02,9.000061042975132e+02,9.004409899339695e+02,9.006352894008991e+02,9.005441685713860e+02,9.015420646487501e+02,9.071350655189508e+02
F5,95,9.000000002869290e+02,9.034053004330682e+02,9.000154069788221e+02,9.028148613369070e+02,9.007770578136090e+02,9.000145550384539e+02,9.000028968603823e+02,9.004409899339695e+02,9.006352849411262e+02,9.005441515155932e+02,9.015420646487501e+02,9.071287348371465e+02
F5,96,9.000000002720143e+02,9.034053004330682e+02,9.000154069788221e+02,9.028148332669919e+02,9.007770578136090e+02,9.000141360529207e+02,9.000027026749260e+02,9.004409899339695e+02,9.006352835746449e+02,9.005440313557933e+02,9.015420646487501e+02,9.071287348371465e+02
F5,97,9.000000002641939e+02,9.034050054237949e+02,9.000154069788221e+02,9.028148020670060e+02,9.007770578136090e+02,9.000141360529207e+02,9.000027026749260e+02,9.004409899339695e+02,9.006352829943421e+02,9.005440034164724e+02,9.015420646487501e+02,9.071287348371465e+02
F5,98,9.000000002538651e+02,9.034050054237949e+02,9.000153971154880e+02,9.028148020670060e+02,9.007770578136090e+02,9.000138631635471e+02,9.000021299455246e+02,9.004409899339695e+02,9.006352808417735e+02,9.005439907538296e+02,9.015420646487501e+02,9.071287348371465e+02
F5,99,9.000000002538651e+02,9.034050054237949e+02,9.000076463603878e+02,9.028146439100863e+02,9.007770578136090e+02,9.000134549828986e+02,9.000018246551323e+02,9.004409899339695e+02,9.006352806575965e+02,9.005439680957953e+02,9.015420646487501e+02,9.071287348371465e+02
F5,100,,9.034048677905517e+02,9.000074220161374e+02,9.028080477492241e+02,9.007572097796555e+02,9.000134044938034e+02,9.000015011173494e+02,9.004409899339695e+02,9.006352800795182e+02,9.005439658022240e+02,9.015420646487501e+02,9.071287348371465e+02
